order_id,order_date,customer_id,customer_name,city,state,category,product_name,quantity,unit_price,total_sales
2250,2025-12-30,1014,Sophia,Pune,Delhi,Furniture,Desk,4,9063,36252
2251,2024-04-18,1070,Robert,Delhi,Maharashtra,Furniture,Table,1,21657,21657
2252,2024-03-26,1011,John,Pune,Delhi,Accessories,Headphones,10,23855,238550
2253,2024-01-26,1091,Robert,Chennai,Telangana,Accessories,USB Cable,6,39666,237996
2254,2024-05-19,1021,Sophia,Chennai,Karnataka,Electronics,Monitor,5,17586,87930
2255,2025-12-19,1019,Olivia,Delhi,Telangana,Furniture,Desk,10,38408,384080
2256,2025-06-15,1079,David,Pune,Karnataka,Electronics,Laptop,8,35583,284664
2257,2025-11-15,1012,John,Hyderabad,Karnataka,Accessories,Headphones,8,33970,271760
2258,2025-03-26,1031,David,Mumbai,Tamil Nadu,Accessories,Webcam,8,17466,139728
2259,2024-10-30,1008,Emma,Delhi,Delhi,Furniture,Table,2,31154,62308
2260,2024-12-04,1034,Olivia,Mumbai,Delhi,Electronics,Monitor,1,17544,17544
2261,2025-10-16,1065,John,Pune,Delhi,Furniture,Desk,6,34426,206556
2262,2025-07-17,1007,Emma,Pune,Telangana,Electronics,Mouse,1,47876,47876
2263,2024-03-03,1014,James,Hyderabad,Maharashtra,Electronics,Monitor,6,33955,203730
2264,2024-07-03,1019,William,Hyderabad,Telangana,Accessories,USB Cable,2,35258,70516
2265,2024-03-15,1025,Sophia,Mumbai,Telangana,Furniture,Chair,6,25033,150198
2266,2025-02-22,1027,Michael,Mumbai,Karnataka,Electronics,Keyboard,7,9564,66948
2267,2024-03-12,1081,James,Chennai,Maharashtra,Accessories,Headphones,3,3676,11028
2268,2024-12-09,1080,William,Delhi,Delhi,Accessories,Webcam,1,6370,6370
2269,2025-11-23,1005,Alice,Delhi,Telangana,Accessories,Headphones,8,31378,251024
2270,2024-01-24,1087,John,Hyderabad,Maharashtra,Furniture,Chair,7,34484,241388
2271,2025-07-19,1071,Alice,Pune,Telangana,Accessories,Headphones,3,9594,28782
2272,2024-10-18,1040,Michael,Hyderabad,Telangana,Electronics,Laptop,3,6858,20574
2273,2024-03-08,1033,Sophia,Pune,Telangana,Electronics,Monitor,1,37884,37884
2274,2025-11-04,1001,John,Bangalore,Tamil Nadu,Electronics,Keyboard,1,40823,40823
2275,2024-02-25,1037,William,Chennai,Maharashtra,Furniture,Chair,10,35005,350050
2276,2024-03-06,1033,Robert,Chennai,Karnataka,Furniture,Chair,3,46630,139890
2277,2024-12-02,1036,Olivia,Chennai,Tamil Nadu,Furniture,Chair,7,18187,127309
2278,2024-02-27,1090,David,Chennai,Tamil Nadu,Furniture,Chair,3,14125,42375
2279,2024-02-22,1071,Alice,Pune,Delhi,Accessories,Headphones,5,38935,194675
2280,2024-05-23,1074,Robert,Mumbai,Telangana,Electronics,Monitor,10,33096,330960
2281,2025-09-16,1059,John,Chennai,Delhi,Furniture,Chair,8,17128,137024
2282,2025-02-08,1018,Alice,Hyderabad,Maharashtra,Electronics,Monitor,5,40878,204390
2283,2025-02-11,1002,John,Pune,Karnataka,Electronics,Mouse,6,7701,46206
2284,2025-05-24,1057,Michael,Bangalore,Delhi,Electronics,Laptop,6,15995,95970
2285,2024-07-19,1004,Robert,Delhi,Tamil Nadu,Furniture,Desk,2,43141,86282
2286,2024-10-23,1067,Sophia,Hyderabad,Maharashtra,Accessories,Headphones,4,48911,195644
2287,2025-11-13,1013,Emma,Chennai,Tamil Nadu,Accessories,Webcam,9,13024,117216
2288,2024-07-09,1018,John,Chennai,Tamil Nadu,Electronics,Laptop,5,23679,118395
2289,2024-12-03,1020,David,Mumbai,Telangana,Electronics,Monitor,8,24380,195040
2290,2025-08-10,1034,James,Bangalore,Karnataka,Electronics,Laptop,4,2498,9992
2291,2025-08-18,1083,William,Bangalore,Maharashtra,Accessories,Headphones,6,6141,36846
2292,2024-10-14,1039,David,Bangalore,Maharashtra,Electronics,Keyboard,10,5094,50940
2293,2024-03-06,1037,John,Pune,Telangana,Electronics,Laptop,4,37576,150304
2294,2025-08-26,1026,Olivia,Pune,Tamil Nadu,Furniture,Table,8,26482,211856
2295,2025-08-23,1045,Emma,Bangalore,Tamil Nadu,Furniture,Desk,6,23664,141984
2296,2025-10-28,1009,Michael,Chennai,Delhi,Electronics,Monitor,6,39375,236250
2297,2024-10-12,1067,Michael,Bangalore,Tamil Nadu,Electronics,Laptop,8,40246,321968
2298,2025-07-24,1021,William,Delhi,Telangana,Accessories,USB Cable,5,5895,29475
2299,2025-12-11,1053,Olivia,Delhi,Maharashtra,Furniture,Table,4,38535,154140
2300,2025-08-05,1028,David,Pune,Tamil Nadu,Furniture,Table,6,25157,150942
2301,2024-11-14,1029,Alice,Pune,Karnataka,Accessories,USB Cable,9,28601,257409
2302,2024-06-20,1043,Robert,Mumbai,Telangana,Electronics,Monitor,7,10703,74921
2303,2024-09-02,1036,Alice,Mumbai,Tamil Nadu,Furniture,Desk,9,21218,190962
2304,2025-07-08,1039,Robert,Hyderabad,Maharashtra,Electronics,Laptop,10,47710,477100
2305,2025-11-26,1060,Michael,Delhi,Maharashtra,Furniture,Table,8,1815,14520
2306,2025-05-24,1067,John,Mumbai,Maharashtra,Accessories,USB Cable,10,48870,488700
2307,2025-12-14,1023,David,Bangalore,Telangana,Accessories,USB Cable,6,22200,133200
2308,2025-02-06,1077,Michael,Hyderabad,Delhi,Furniture,Chair,8,45079,360632
2309,2024-12-18,1085,Alice,Pune,Karnataka,Accessories,USB Cable,1,7626,7626
2310,2024-12-14,1035,Michael,Bangalore,Karnataka,Electronics,Laptop,5,26997,134985
2311,2024-06-20,1035,Olivia,Pune,Tamil Nadu,Electronics,Keyboard,7,28380,198660
2312,2025-03-10,1060,Sophia,Mumbai,Tamil Nadu,Furniture,Chair,1,3368,3368
2313,2025-11-09,1044,Michael,Hyderabad,Delhi,Electronics,Monitor,2,14652,29304
2314,2024-10-18,1066,Alice,Pune,Tamil Nadu,Furniture,Table,5,29610,148050
2315,2024-11-25,1096,James,Pune,Karnataka,Furniture,Chair,4,39215,156860
2316,2025-04-25,1067,David,Mumbai,Telangana,Furniture,Desk,2,12075,24150
2317,2024-05-25,1093,Robert,Chennai,Maharashtra,Electronics,Monitor,8,914,7312
2318,2025-05-01,1084,Alice,Delhi,Karnataka,Electronics,Monitor,9,15366,138294
2319,2024-07-11,1082,Michael,Pune,Delhi,Furniture,Chair,7,44322,310254
2320,2025-01-04,1099,Robert,Chennai,Delhi,Furniture,Desk,7,31297,219079
2321,2025-08-11,1023,David,Hyderabad,Maharashtra,Electronics,Keyboard,1,11281,11281
2322,2025-07-17,1004,Olivia,Chennai,Delhi,Accessories,USB Cable,3,18685,56055
2323,2025-01-01,1079,Olivia,Chennai,Karnataka,Accessories,USB Cable,6,20741,124446
2324,2024-11-04,1077,Alice,Chennai,Telangana,Electronics,Mouse,2,32826,65652
2325,2025-02-10,1050,Alice,Mumbai,Delhi,Furniture,Desk,4,22939,91756
2326,2024-10-02,1052,Robert,Hyderabad,Maharashtra,Accessories,Webcam,4,34038,136152
2327,2024-11-14,1063,James,Chennai,Tamil Nadu,Furniture,Chair,3,31230,93690
2328,2024-09-27,1083,Alice,Chennai,Tamil Nadu,Accessories,Headphones,4,15896,63584
2329,2025-04-18,1050,Olivia,Mumbai,Tamil Nadu,Accessories,Webcam,5,38530,192650
2330,2024-12-12,1061,Robert,Pune,Delhi,Furniture,Desk,2,46997,93994
2331,2024-10-27,1043,William,Mumbai,Maharashtra,Electronics,Laptop,7,20985,146895
2332,2025-09-01,1023,Olivia,Mumbai,Telangana,Accessories,Headphones,3,37202,111606
2333,2025-11-28,1077,Olivia,Mumbai,Tamil Nadu,Furniture,Desk,6,40943,245658
2334,2024-04-06,1016,John,Hyderabad,Delhi,Furniture,Table,4,45277,181108
2335,2025-11-11,1069,Sophia,Delhi,Maharashtra,Furniture,Chair,3,18956,56868
2336,2024-03-24,1050,Robert,Hyderabad,Tamil Nadu,Furniture,Desk,9,5319,47871
2337,2024-08-02,1089,Robert,Chennai,Tamil Nadu,Furniture,Chair,10,5022,50220
2338,2024-03-11,1001,John,Hyderabad,Telangana,Furniture,Table,6,27420,164520
2339,2024-03-19,1055,Emma,Mumbai,Tamil Nadu,Accessories,Headphones,8,47628,381024
2340,2025-04-11,1096,Emma,Bangalore,Tamil Nadu,Furniture,Chair,6,25290,151740
2341,2024-05-03,1077,William,Chennai,Delhi,Accessories,USB Cable,6,14392,86352
2342,2024-07-24,1011,Robert,Bangalore,Karnataka,Electronics,Laptop,1,37185,37185
2343,2024-09-04,1022,Robert,Mumbai,Maharashtra,Accessories,USB Cable,2,32278,64556
2344,2025-09-27,1062,Robert,Bangalore,Telangana,Accessories,Webcam,5,10873,54365
2345,2024-12-21,1070,William,Chennai,Maharashtra,Furniture,Chair,4,19704,78816
2346,2025-03-15,1029,William,Bangalore,Maharashtra,Furniture,Table,6,5437,32622
2347,2025-01-25,1081,David,Bangalore,Karnataka,Furniture,Table,7,26486,185402
2348,2024-12-31,1060,William,Delhi,Tamil Nadu,Electronics,Laptop,8,3153,25224
2349,2024-12-31,1080,Emma,Bangalore,Tamil Nadu,Furniture,Chair,8,26849,214792
2350,2024-06-17,1061,William,Delhi,Delhi,Accessories,USB Cable,4,6093,24372
2351,2024-01-28,1076,Emma,Mumbai,Tamil Nadu,Furniture,Desk,4,41000,164000
2352,2024-09-03,1021,Michael,Bangalore,Maharashtra,Accessories,Headphones,7,23556,164892
2353,2025-10-14,1083,Sophia,Pune,Telangana,Furniture,Chair,4,16933,67732
2354,2024-03-21,1044,Alice,Delhi,Telangana,Accessories,Webcam,4,14063,56252
2355,2024-01-26,1018,Robert,Mumbai,Tamil Nadu,Electronics,Monitor,8,33739,269912
2356,2024-12-08,1019,Olivia,Bangalore,Telangana,Electronics,Laptop,9,957,8613
2357,2025-11-05,1027,James,Delhi,Tamil Nadu,Furniture,Desk,2,18408,36816
2358,2024-01-20,1072,Robert,Chennai,Delhi,Electronics,Keyboard,10,14996,149960
2359,2024-07-14,1041,James,Chennai,Telangana,Electronics,Laptop,1,14185,14185
2360,2024-04-15,1036,James,Delhi,Telangana,Accessories,Headphones,9,24328,218952
2361,2025-03-02,1073,Emma,Delhi,Maharashtra,Electronics,Mouse,3,49016,147048
2362,2025-10-07,1080,Olivia,Bangalore,Maharashtra,Electronics,Keyboard,7,14569,101983
2363,2025-05-04,1041,Emma,Pune,Karnataka,Electronics,Laptop,8,36958,295664
2364,2024-11-05,1005,William,Chennai,Karnataka,Accessories,USB Cable,7,30304,212128
2365,2024-07-11,1058,Michael,Chennai,Telangana,Furniture,Desk,5,43293,216465
2366,2025-10-26,1022,David,Hyderabad,Telangana,Electronics,Mouse,9,23548,211932
2367,2025-01-19,1045,Sophia,Pune,Tamil Nadu,Accessories,Headphones,7,3465,24255
2368,2025-01-16,1015,Alice,Pune,Delhi,Accessories,Webcam,2,19363,38726
2369,2024-09-28,1082,Olivia,Pune,Delhi,Electronics,Laptop,6,23015,138090
2370,2024-08-26,1073,Sophia,Delhi,Maharashtra,Electronics,Monitor,1,32613,32613
2371,2024-02-21,1066,Sophia,Bangalore,Delhi,Accessories,Webcam,6,37489,224934
2372,2025-02-19,1012,David,Hyderabad,Delhi,Accessories,Webcam,3,14947,44841
2373,2025-12-01,1100,James,Pune,Delhi,Accessories,Headphones,2,5231,10462
2374,2025-02-17,1031,David,Chennai,Maharashtra,Furniture,Desk,6,38466,230796
2375,2024-01-16,1041,David,Hyderabad,Telangana,Furniture,Chair,1,11158,11158
2376,2024-08-16,1027,Emma,Bangalore,Maharashtra,Electronics,Monitor,2,4243,8486
2377,2024-03-16,1090,David,Pune,Tamil Nadu,Furniture,Table,10,12774,127740
2378,2025-09-29,1032,Sophia,Delhi,Maharashtra,Electronics,Mouse,4,3213,12852
2379,2025-08-06,1046,James,Bangalore,Telangana,Furniture,Desk,2,47469,94938
2380,2025-11-12,1098,David,Pune,Maharashtra,Electronics,Mouse,2,46815,93630
2381,2025-05-11,1079,David,Mumbai,Telangana,Furniture,Chair,7,20994,146958
2382,2024-08-02,1009,William,Mumbai,Telangana,Accessories,Headphones,4,36668,146672
2383,2025-11-29,1028,Michael,Bangalore,Delhi,Furniture,Chair,6,44323,265938
2384,2025-04-22,1035,Alice,Delhi,Telangana,Furniture,Desk,10,12055,120550
2385,2024-01-29,1045,David,Mumbai,Tamil Nadu,Furniture,Desk,10,10428,104280
2386,2024-01-02,1044,David,Chennai,Karnataka,Accessories,Webcam,2,37792,75584
2387,2024-09-02,1100,Emma,Chennai,Maharashtra,Furniture,Desk,6,6161,36966
2388,2025-10-01,1029,Robert,Hyderabad,Maharashtra,Electronics,Laptop,4,49481,197924
2389,2024-08-15,1018,Alice,Pune,Delhi,Accessories,USB Cable,8,47438,379504
2390,2024-10-09,1012,David,Bangalore,Karnataka,Accessories,Webcam,4,8571,34284
2391,2025-07-16,1053,David,Chennai,Delhi,Electronics,Keyboard,9,39658,356922
2392,2025-09-09,1094,Alice,Delhi,Maharashtra,Furniture,Desk,9,28776,258984
2393,2024-11-07,1023,Alice,Delhi,Tamil Nadu,Electronics,Keyboard,5,48524,242620
2394,2024-07-20,1013,James,Bangalore,Tamil Nadu,Furniture,Desk,7,7658,53606
2395,2025-03-20,1013,William,Delhi,Tamil Nadu,Furniture,Chair,4,1554,6216
2396,2025-10-02,1047,Sophia,Delhi,Telangana,Electronics,Keyboard,7,10228,71596
2397,2025-06-05,1092,James,Mumbai,Delhi,Furniture,Table,5,40695,203475
2398,2025-06-16,1085,Robert,Delhi,Delhi,Electronics,Laptop,2,25704,51408
2399,2025-08-22,1002,Olivia,Mumbai,Telangana,Furniture,Chair,8,7091,56728
2400,2024-07-09,1097,Robert,Pune,Karnataka,Furniture,Table,1,43367,43367
2401,2025-04-20,1090,Emma,Hyderabad,Telangana,Furniture,Chair,7,9927,69489
2402,2025-10-09,1066,Olivia,Bangalore,Delhi,Accessories,Headphones,3,16413,49239
2403,2025-02-24,1100,Michael,Hyderabad,Delhi,Furniture,Chair,8,47637,381096
2404,2025-05-19,1002,Emma,Hyderabad,Delhi,Furniture,Desk,7,40781,285467
2405,2024-05-25,1040,David,Hyderabad,Tamil Nadu,Furniture,Chair,10,41281,412810
2406,2025-05-06,1093,William,Hyderabad,Delhi,Electronics,Laptop,8,45788,366304
2407,2025-12-17,1076,Alice,Hyderabad,Delhi,Accessories,USB Cable,2,27579,55158
2408,2024-08-09,1089,James,Bangalore,Tamil Nadu,Accessories,Webcam,10,14073,140730
2409,2024-02-21,1025,Alice,Hyderabad,Tamil Nadu,Electronics,Laptop,6,19646,117876
2410,2025-12-27,1037,Michael,Mumbai,Tamil Nadu,Accessories,Headphones,5,2446,12230
2411,2025-06-29,1084,Olivia,Mumbai,Maharashtra,Accessories,Webcam,2,777,1554
2412,2025-08-31,1098,Robert,Pune,Telangana,Accessories,Webcam,9,32594,293346
2413,2025-06-26,1021,Olivia,Hyderabad,Delhi,Furniture,Chair,8,7031,56248
2414,2024-02-08,1010,James,Mumbai,Maharashtra,Furniture,Desk,10,9860,98600
2415,2024-07-29,1002,Michael,Hyderabad,Delhi,Electronics,Mouse,8,19111,152888
2416,2025-01-22,1024,Michael,Pune,Maharashtra,Electronics,Monitor,7,29312,205184
2417,2024-03-18,1038,Alice,Hyderabad,Delhi,Furniture,Desk,7,11170,78190
2418,2025-04-28,1059,Robert,Bangalore,Telangana,Electronics,Keyboard,5,1995,9975
2419,2025-04-02,1041,Olivia,Bangalore,Telangana,Accessories,USB Cable,6,28327,169962
2420,2025-09-05,1040,John,Chennai,Telangana,Electronics,Mouse,9,36144,325296
2421,2025-12-07,1006,Sophia,Mumbai,Telangana,Accessories,Headphones,9,26129,235161
2422,2024-04-23,1090,David,Mumbai,Tamil Nadu,Electronics,Mouse,10,34274,342740
2423,2024-09-13,1072,James,Bangalore,Maharashtra,Accessories,Headphones,2,13203,26406
2424,2025-10-25,1092,Sophia,Bangalore,Karnataka,Electronics,Keyboard,8,677,5416
2425,2025-10-20,1055,Sophia,Delhi,Telangana,Accessories,USB Cable,3,1131,3393
2426,2024-05-14,1060,James,Bangalore,Delhi,Accessories,Webcam,7,2144,15008
2427,2025-02-24,1054,Robert,Pune,Karnataka,Furniture,Table,7,46905,328335
2428,2025-06-27,1034,James,Mumbai,Delhi,Electronics,Monitor,1,17935,17935
2429,2025-08-05,1005,John,Hyderabad,Telangana,Furniture,Desk,6,19330,115980
2430,2024-01-04,1028,Michael,Mumbai,Karnataka,Electronics,Keyboard,5,32671,163355
2431,2025-10-05,1032,Emma,Hyderabad,Karnataka,Furniture,Chair,10,8238,82380
2432,2024-03-29,1051,Robert,Mumbai,Maharashtra,Electronics,Monitor,2,6596,13192
2433,2024-02-10,1051,Olivia,Hyderabad,Delhi,Accessories,Webcam,2,47039,94078
2434,2025-01-02,1080,Sophia,Hyderabad,Maharashtra,Electronics,Laptop,8,46304,370432
2435,2025-03-04,1060,John,Pune,Tamil Nadu,Electronics,Laptop,6,22001,132006
2436,2025-07-07,1040,Emma,Pune,Karnataka,Electronics,Laptop,1,841,841
2437,2024-08-10,1018,Robert,Hyderabad,Telangana,Furniture,Chair,4,1623,6492
2438,2025-07-28,1082,William,Delhi,Delhi,Accessories,USB Cable,7,28788,201516
2439,2025-08-24,1042,Sophia,Pune,Telangana,Electronics,Mouse,2,41740,83480
2440,2024-12-19,1097,Robert,Chennai,Karnataka,Electronics,Monitor,4,14634,58536
2441,2025-02-01,1070,Alice,Chennai,Maharashtra,Electronics,Mouse,1,15144,15144
2442,2025-05-05,1015,John,Mumbai,Maharashtra,Accessories,Headphones,3,15360,46080
2443,2024-02-29,1084,Emma,Delhi,Telangana,Electronics,Keyboard,4,4155,16620
2444,2024-09-04,1007,Sophia,Chennai,Delhi,Furniture,Chair,5,15602,78010
2445,2024-11-04,1099,John,Delhi,Maharashtra,Accessories,Headphones,9,16215,145935
2446,2025-10-01,1076,Emma,Mumbai,Maharashtra,Furniture,Desk,8,19601,156808
2447,2024-10-26,1042,John,Delhi,Maharashtra,Furniture,Desk,2,44369,88738
2448,2024-12-16,1058,David,Bangalore,Delhi,Accessories,Webcam,10,12615,126150
2449,2024-02-25,1064,David,Pune,Delhi,Furniture,Chair,2,3268,6536
2450,2024-02-22,1019,David,Pune,Tamil Nadu,Furniture,Table,6,6568,39408
2451,2024-11-20,1050,Michael,Chennai,Tamil Nadu,Accessories,Webcam,3,42094,126282
2452,2025-03-10,1052,Sophia,Pune,Tamil Nadu,Electronics,Laptop,1,1149,1149
2453,2025-10-12,1018,David,Mumbai,Telangana,Accessories,Headphones,7,26167,183169
2454,2025-02-22,1053,William,Pune,Delhi,Accessories,Webcam,7,31784,222488
2455,2025-09-08,1026,Emma,Mumbai,Maharashtra,Electronics,Laptop,2,856,1712
2456,2024-01-02,1009,Emma,Delhi,Karnataka,Electronics,Monitor,9,44704,402336
2457,2025-01-05,1070,Alice,Chennai,Delhi,Furniture,Chair,2,4740,9480
2458,2024-03-27,1087,Robert,Mumbai,Karnataka,Electronics,Mouse,2,11625,23250
2459,2025-02-09,1057,Michael,Bangalore,Maharashtra,Electronics,Mouse,3,9189,27567
2460,2024-09-08,1034,Robert,Delhi,Telangana,Furniture,Chair,6,43715,262290
2461,2024-06-02,1034,Michael,Pune,Delhi,Accessories,USB Cable,7,47688,333816
2462,2024-11-01,1100,Olivia,Chennai,Delhi,Accessories,Headphones,8,2819,22552
2463,2024-11-13,1090,Robert,Pune,Karnataka,Accessories,Webcam,8,10225,81800
2464,2024-01-12,1012,Alice,Pune,Karnataka,Furniture,Desk,3,44041,132123
2465,2024-11-08,1028,Sophia,Chennai,Telangana,Electronics,Monitor,2,35655,71310
2466,2025-08-06,1026,Olivia,Pune,Maharashtra,Furniture,Desk,9,7073,63657
2467,2025-12-06,1085,Emma,Chennai,Maharashtra,Furniture,Desk,10,26512,265120
2468,2025-01-01,1092,Sophia,Pune,Tamil Nadu,Accessories,Webcam,9,8615,77535
2469,2024-04-21,1088,John,Bangalore,Tamil Nadu,Furniture,Chair,4,27117,108468
2470,2025-05-08,1042,Michael,Hyderabad,Tamil Nadu,Accessories,Headphones,4,24496,97984
2471,2025-05-25,1099,Alice,Delhi,Maharashtra,Furniture,Table,6,24228,145368
2472,2024-01-11,1084,Alice,Delhi,Maharashtra,Accessories,USB Cable,4,31007,124028
2473,2024-11-23,1056,John,Bangalore,Tamil Nadu,Accessories,Webcam,3,23775,71325
2474,2024-02-15,1045,William,Delhi,Delhi,Accessories,USB Cable,6,43767,262602
2475,2025-12-17,1028,Michael,Pune,Delhi,Electronics,Mouse,8,9375,75000
2476,2025-01-08,1015,Alice,Pune,Tamil Nadu,Electronics,Laptop,10,9707,97070
2477,2024-08-07,1065,Robert,Delhi,Telangana,Accessories,USB Cable,9,17687,159183
2478,2025-02-25,1052,David,Chennai,Maharashtra,Accessories,Headphones,9,33320,299880
2479,2025-09-15,1091,Michael,Bangalore,Tamil Nadu,Accessories,Webcam,5,27852,139260
2480,2024-09-10,1041,Robert,Pune,Karnataka,Accessories,Headphones,7,36429,255003
2481,2024-08-18,1082,Michael,Delhi,Tamil Nadu,Accessories,USB Cable,4,15954,63816
2482,2024-05-29,1084,Olivia,Chennai,Tamil Nadu,Furniture,Table,3,11693,35079
2483,2024-11-01,1002,Olivia,Chennai,Tamil Nadu,Accessories,Headphones,10,13317,133170
2484,2025-10-27,1089,David,Chennai,Telangana,Furniture,Chair,5,2061,10305
2485,2025-03-07,1039,David,Pune,Delhi,Electronics,Laptop,6,21621,129726
2486,2025-04-04,1017,Robert,Bangalore,Delhi,Furniture,Desk,5,42959,214795
2487,2025-06-12,1009,David,Bangalore,Tamil Nadu,Furniture,Desk,5,17220,86100
2488,2024-09-26,1067,Olivia,Hyderabad,Telangana,Accessories,Webcam,4,4184,16736
2489,2025-07-27,1027,John,Mumbai,Tamil Nadu,Furniture,Desk,4,41823,167292
2490,2024-08-18,1054,Michael,Pune,Karnataka,Electronics,Laptop,10,17910,179100
2491,2025-01-18,1054,Robert,Pune,Telangana,Electronics,Laptop,3,41999,125997
2492,2025-01-16,1029,John,Chennai,Tamil Nadu,Electronics,Laptop,9,9901,89109
2493,2025-12-05,1092,Robert,Hyderabad,Delhi,Electronics,Keyboard,10,30279,302790
2494,2024-08-19,1047,David,Mumbai,Tamil Nadu,Furniture,Table,10,31451,314510
2495,2024-12-09,1010,Olivia,Chennai,Maharashtra,Furniture,Table,3,11584,34752
2496,2025-10-12,1060,Alice,Delhi,Tamil Nadu,Electronics,Laptop,9,38136,343224
2497,2024-03-14,1031,Sophia,Hyderabad,Tamil Nadu,Accessories,USB Cable,3,22157,66471
2498,2025-01-21,1039,William,Pune,Maharashtra,Accessories,USB Cable,2,16582,33164
2499,2024-05-22,1092,John,Chennai,Maharashtra,Furniture,Desk,10,12946,129460
2500,2025-07-14,1044,Michael,Delhi,Maharashtra,Accessories,Headphones,4,14109,56436
2501,2024-01-06,1099,Robert,Hyderabad,Maharashtra,Electronics,Monitor,7,30848,215936
2502,2024-12-12,1012,Olivia,Delhi,Tamil Nadu,Furniture,Desk,1,45541,45541
2503,2024-08-20,1062,James,Pune,Telangana,Furniture,Desk,5,44340,221700
2504,2025-05-30,1081,Emma,Hyderabad,Maharashtra,Accessories,Headphones,9,33144,298296
2505,2024-04-15,1028,John,Pune,Tamil Nadu,Accessories,Webcam,7,10988,76916
2506,2024-04-29,1025,David,Bangalore,Delhi,Electronics,Laptop,9,11441,102969
2507,2024-09-08,1077,Robert,Hyderabad,Telangana,Electronics,Keyboard,2,4526,9052
2508,2025-12-12,1085,James,Hyderabad,Maharashtra,Furniture,Desk,9,7851,70659
2509,2025-09-28,1008,Sophia,Pune,Karnataka,Furniture,Table,2,36451,72902
2510,2024-09-03,1036,David,Hyderabad,Karnataka,Accessories,Headphones,7,45095,315665
2511,2024-01-26,1006,William,Delhi,Telangana,Furniture,Chair,5,12966,64830
2512,2024-09-21,1064,James,Hyderabad,Maharashtra,Electronics,Monitor,2,46404,92808
2513,2025-01-09,1087,Olivia,Pune,Maharashtra,Electronics,Laptop,1,35040,35040
2514,2025-10-09,1061,Michael,Pune,Karnataka,Accessories,Headphones,6,5560,33360
2515,2024-11-27,1030,Michael,Bangalore,Telangana,Accessories,Webcam,4,11060,44240
2516,2024-05-25,1082,William,Hyderabad,Telangana,Accessories,USB Cable,3,36710,110130
2517,2024-07-20,1024,James,Chennai,Delhi,Electronics,Monitor,6,8264,49584
2518,2025-10-09,1074,William,Delhi,Telangana,Furniture,Chair,8,32184,257472
2519,2024-12-29,1032,Robert,Chennai,Karnataka,Accessories,Webcam,3,48403,145209
2520,2025-04-24,1076,David,Bangalore,Tamil Nadu,Furniture,Desk,10,47425,474250
2521,2024-03-16,1091,David,Chennai,Tamil Nadu,Accessories,Webcam,6,20146,120876
2522,2025-01-08,1089,Michael,Pune,Maharashtra,Electronics,Laptop,7,18704,130928
2523,2025-06-22,1096,James,Hyderabad,Maharashtra,Furniture,Chair,10,34937,349370
2524,2025-09-28,1067,Olivia,Hyderabad,Delhi,Accessories,Headphones,8,36080,288640
2525,2025-09-17,1020,Emma,Mumbai,Tamil Nadu,Electronics,Laptop,6,1583,9498
2526,2024-02-26,1069,Sophia,Pune,Tamil Nadu,Furniture,Table,10,33494,334940
2527,2024-10-17,1014,Alice,Delhi,Maharashtra,Electronics,Keyboard,7,11678,81746
2528,2024-08-14,1037,Olivia,Hyderabad,Maharashtra,Furniture,Table,1,45215,45215
2529,2025-09-10,1012,Robert,Bangalore,Maharashtra,Furniture,Chair,10,49595,495950
2530,2024-07-28,1031,Michael,Bangalore,Tamil Nadu,Furniture,Table,5,49188,245940
2531,2025-11-18,1017,Olivia,Delhi,Delhi,Electronics,Mouse,5,12950,64750
2532,2025-03-16,1008,Emma,Mumbai,Telangana,Electronics,Mouse,4,11184,44736
2533,2025-12-25,1081,Alice,Mumbai,Telangana,Accessories,USB Cable,1,25385,25385
2534,2024-12-24,1072,Sophia,Delhi,Tamil Nadu,Accessories,Webcam,9,42578,383202
2535,2025-01-13,1080,David,Delhi,Maharashtra,Electronics,Laptop,6,18305,109830
2536,2024-05-06,1058,James,Chennai,Tamil Nadu,Furniture,Table,9,45865,412785
2537,2024-04-28,1052,Alice,Delhi,Tamil Nadu,Furniture,Chair,4,6248,24992
2538,2025-08-09,1070,John,Bangalore,Telangana,Furniture,Desk,5,24108,120540
2539,2024-12-13,1038,Sophia,Mumbai,Tamil Nadu,Furniture,Table,6,8804,52824
2540,2025-10-11,1012,David,Pune,Tamil Nadu,Furniture,Chair,2,20951,41902
2541,2025-01-10,1042,Alice,Chennai,Telangana,Electronics,Laptop,4,39651,158604
2542,2025-02-01,1019,Emma,Bangalore,Karnataka,Furniture,Chair,6,41463,248778
2543,2025-05-06,1073,Robert,Delhi,Maharashtra,Furniture,Desk,2,30638,61276
2544,2024-09-23,1037,John,Pune,Tamil Nadu,Accessories,Webcam,1,48580,48580
2545,2024-09-17,1012,Michael,Chennai,Telangana,Accessories,Webcam,4,955,3820
2546,2025-09-12,1024,James,Mumbai,Maharashtra,Electronics,Mouse,10,42742,427420
2547,2025-03-22,1035,Sophia,Bangalore,Delhi,Furniture,Chair,1,17998,17998
2548,2024-09-09,1027,James,Delhi,Tamil Nadu,Furniture,Desk,1,16944,16944
2549,2024-10-14,1036,William,Mumbai,Telangana,Accessories,Headphones,3,17437,52311
2550,2024-07-18,1016,Emma,Bangalore,Telangana,Electronics,Keyboard,1,27257,27257
2551,2024-05-22,1081,Alice,Bangalore,Telangana,Electronics,Mouse,5,4907,24535
